popularity,tempo,energy,danceability
1,81.647,0.402,0.512
1,93.584,0.717,0.476
1,158.37,0.785,0.542
0,127.676,0.626,0.485
0,121.359,0.43,0.69
1,118.904,0.681,0.419
1,94.288,0.302,0.582
0,124.557,0.747,0.424
0,123.344,0.58,0.42
1,131.472,0.709,0.591
0,118.041,0.803,0.72
1,99.56,0.574,0.505
1,117.903,0.571,0.627
1,139.496,0.694,0.586
0,155.531,0.295,0.396
1,114.95,0.558,0.805
1,177.226,0.374,0.246
1,190.94,0.874,0.242
1,67.572,0.283,0.236
1,154.594,0.647,0.558
0,102.442,0.677,0.344
0,115.669,0.825,0.499
1,85.574,0.283,0.255
1,94.711,0.311,0.436
1,170.821,0.802,0.489
1,174.004,0.651,0.288
0,121.223,0.387,0.536
1,157.81,0.296,0.541
1,77.306,0.391,0.489
1,85.634,0.37,0.315
0,140.907,0.213,0.432
1,128.006,0.558,0.524
1,112.107,0.459,0.526
0,137.397,0.453,0.293
1,126.259,0.668,0.481
1,109.49,0.539,0.495
1,94.868,0.204,0.481
1,77.23,0.535,0.489
0,91.936,0.315,0.306
1,170.401,0.478,0.483
0,116.404,0.139,0.521
1,152.308,0.778,0.32
1,118.878,0.482,0.849
1,83.689,0.273,0.208
1,129.802,0.663,0.647
0,133.512,0.382,0.366
1,101.068,0.349,0.637
0,79.145,0.375,0.618
0,116.594,0.466,0.336
0,93.802,0.877,0.611
1,108.924,0.262,0.449
1,135.774,0.581,0.669
0,127.555,0.378,0.522
1,113.291,0.215,0.355
0,94.399,0.155,0.425
1,101.853,0.289,0.425
1,108.904,0.21,0.306
1,99.811,0.182,0.674
0,91.707,0.523,0.62
1,141.755,0.402,0.36
1,129.684,0.579,0.715
1,133.85,0.382,0.308
1,128.737,0.481,0.257
1,77.02,0.512,0.654
1,129.676,0.127,0.508
0,71.335,0.194,0.212
1,97.091,0.43,0.717
1,90.532,0.851,0.585
1,92.195,0.154,0.601
1,117.784,0.447,0.561
1,85.189,0.367,0.585
0,81.824,0.218,0.209
0,119.867,0.588,0.512
0,128.283,0.292,0.399
1,86.431,0.256,0.437
1,156.35,0.648,0.488
0,138.912,0.654,0.68
0,128.553,0.0478,0.365
0,100.466,0.286,0.514
0,109.679,0.17,0.448
0,131.962,0.406,0.358
0,118.915,0.843,0.448
1,125.35,0.858,0.604
0,76.989,0.628,0.315
1,115.771,0.494,0.803
1,122.167,0.646,0.912
1,81.786,0.251,0.503
0,159.593,0.497,0.309
0,161.917,0.169,0.425
0,80.625,0.203,0.14
1,106.73,0.351,0.536
0,122.535,0.413,0.744
0,154.668,0.299,0.19
1,108.929,0.476,0.409
0,84.788,0.139,0.695
1,99.136,0.355,0.366
1,85.278,0.336,0.325
0,96.717,0.418,0.752
1,149.322,0.474,0.246
0,143.914,0.233,0.664
1,150.053,0.737,0.407
0,116.868,0.0166,0.474
0,169.435,0.29,0.221
1,139.126,0.437,0.469
1,74.333,0.295,0.362
1,122.768,0.602,0.706
0,92.737,0.184,0.187
0,114.802,0.0979,0.586
1,85.792,0.34,0.529
0,82.145,0.363,0.505
1,133.974,0.801,0.593
1,88.357,0.532,0.492
1,103.195,0.377,0.504
0,74.357,0.454,0.468
1,113.547,0.29,0.551
1,109.149,0.377,0.511
0,115.318,0.408,0.38
0,98.676,0.568,0.546
1,113.194,0.495,0.332
1,120.523,0.375,0.484
1,159.063,0.691,0.358
0,169.165,0.661,0.632
0,148.799,0.914,0.402
0,120.118,0.632,0.651
1,82.331,0.256,0.574
1,116.628,0.78,0.645
1,105.899,0.305,0.66
1,139.133,0.568,0.721
1,181.88,0.595,0.334
1,149.782,0.404,0.513
0,87.838,0.0968,0.436
0,91.36,0.366,0.255
0,100.271,0.264,0.398
0,116.445,0.252,0.501
1,135.639,0.435,0.757
0,172.388,0.291,0.183
1,131.584,0.787,0.589
0,90.713,0.217,0.298
1,113.301,0.227,0.279
0,102.052,0.788,0.707
0,138.631,0.218,0.328
0,100.115,0.265,0.311
1,87.096,0.628,0.413
1,138.441,0.361,0.542
1,114.501,0.456,0.75
1,118.962,0.271,0.611
1,103.011,0.592,0.69
0,79.507,0.412,0.559
1,94.884,0.215,0.804
1,86.2,0.238,0.221
0,90.162,0.701,0.614
1,124.645,0.448,0.541
1,110.181,0.441,0.721
0,96.405,0.747,0.685
1,132.808,0.465,0.666
0,107.05,0.811,0.357
1,98.928,0.53,0.657
1,88.155,0.469,0.353
0,76.381,0.518,0.245
0,83.773,0.698,0.707
1,73.5,0.529,0.566
1,112.16,0.533,0.644
1,148.649,0.789,0.484
0,86.27,0.759,0.51
1,93.611,0.301,0.384
1,76.269,0.458,0.434
1,78.225,0.373,0.425
0,97.819,0.0948,0.403
1,163.339,0.556,0.242
0,74.452,0.117,0.341
0,62.84,0.355,0.29
1,88.579,0.857,0.508
0,130.291,0.0906,0.165
1,94.506,0.402,0.34
1,101.748,0.621,0.458
1,127.472,0.665,0.71
0,121.493,0.594,0.877
0,103.76,0.364,0.155
0,111.616,0.457,0.553
1,95.243,0.666,0.67
0,93.779,0.238,0.672
0,93.091,0.13,0.401
0,144.679,0.709,0.436
1,102.16,0.746,0.363
1,170.419,0.701,0.428
0,103.527,0.526,0.678
0,77.538,0.0852,0.261
1,80.958,0.322,0.322
0,142.731,0.318,0.453
1,105.912,0.272,0.281
0,114.745,0.304,0.401
1,96.885,0.499,0.552
0,113.345,0.272,0.356
0,141.264,0.352,0.477
0,111.636,0.382,0.353
0,84.386,0.69,0.685
1,116.243,0.922,0.551
1,137.847,0.74,0.462
0,123.879,0.387,0.319
1,128.018,0.691,0.565
0,114.187,0.337,0.558
1,109.168,0.825,0.575
1,184.781,0.585,0.451
0,111.575,0.43,0.418
1,94.077,0.482,0.647
1,95.334,0.304,0.307
0,178.939,0.264,0.34
0,113.255,0.574,0.763
0,81.853,0.289,0.227
0,82.863,0.439,0.534
1,107.986,0.604,0.696
1,109.329,0.44,0.49
1,101.449,0.51,0.338
1,102.101,0.277,0.356
0,126.472,0.308,0.447
0,111.909,0.219,0.606
1,106.792,0.323,0.68
0,122.674,0.358,0.604
1,108.025,0.743,0.702
1,126.336,0.877,0.579
0,121.778,0.334,0.566
1,129.06,0.389,0.684
0,89.172,0.346,0.422
0,93.416,0.125,0.368
0,120.547,0.308,0.394
1,109.801,0.246,0.795
0,150.187,0.0302,0.18
0,67.757,0.366,0.436
1,132.571,0.329,0.414
1,123.487,0.62,0.451
0,119.375,0.377,0.326
0,128.594,0.362,0.484
0,119.852,0.208,0.683
1,82.745,0.399,0.427
0,86.334,0.313,0.488
1,137.106,0.567,0.769
1,90.255,0.178,0.216
1,140.123,0.769,0.693
0,128.559,0.746,0.777
1,123.779,0.686,0.657
0,63.402,0.109,0.193
0,135.983,0.523,0.66
1,170.316,0.479,0.599
1,132.016,0.45,0.806
1,189.622,0.483,0.197
1,103.649,0.715,0.63
1,77.703,0.151,0.33
0,77.885,0.146,0.436
0,125.857,0.504,0.54
0,116.76,0.049,0.493
1,132.727,0.767,0.651
1,121.7,0.468,0.643
1,98.359,0.648,0.746
1,174.043,0.347,0.461
0,82.577,0.47,0.821
1,115.081,0.497,0.349
1,83.385,0.194,0.462
0,171.141,0.235,0.461
1,177.333,0.364,0.293
0,76.825,0.0738,0.248
1,148.191,0.464,0.548
0,89.095,0.14,0.277
1,111.398,0.549,0.604
1,173.043,0.393,0.494
0,85.041,0.815,0.617
1,79.7,0.421,0.371
0,135.038,0.187,0.664
1,146.143,0.55,0.608
1,70.27,0.176,0.184
0,104.348,0.387,0.733
0,118.805,0.39,0.507
0,140.766,0.478,0.472
1,168.78,0.844,0.506
1,125.37,0.589,0.618
0,123.708,0.6,0.451
0,80.106,0.186,0.427
1,99.247,0.58,0.637
0,104.946,0.425,0.642
0,59.549,0.171,0.112
0,129.667,0.477,0.534
1,116.515,0.163,0.544
0,117.035,0.447,0.549
1,131.726,0.648,0.512
1,72.671,0.823,0.552
0,144.573,0.406,0.653
0,185.913,0.259,0.173
1,111.148,0.614,0.503
1,72.013,0.14,0.503
1,100.758,0.674,0.552
1,171.126,0.244,0.204
1,136.452,0.476,0.545
1,121.392,0.596,0.535
0,127.572,0.303,0.673
1,126.91,0.133,0.624
0,86.758,0.434,0.812
0,92.832,0.0895,0.208
1,114.303,0.466,0.518
1,138.7,0.3,0.557
1,129.118,0.703,0.641
1,118.128,0.55,0.77
1,95.817,0.669,0.437
0,105.265,0.351,0.342
0,94.316,0.252,0.453
0,96.897,0.393,0.621
1,116.709,0.66,0.603
0,66.435,0.12,0.406
0,106.247,0.685,0.57
0,103.562,0.306,0.351
0,185.34,0.356,0.278
0,132.599,0.548,0.898
0,57.312,0.11,0.417
1,122.465,0.709,0.609
1,92.474,0.17,0.538
1,128.255,0.392,0.572
1,101.691,0.545,0.582
1,114.338,0.635,0.565
1,92.819,0.806,0.424
0,168.412,0.0869,0.524
0,73.343,0.53,0.241
0,130.953,0.292,0.481
1,80.284,0.213,0.531
1,89.376,0.197,0.473
0,133.76,0.505,0.508
0,112.682,0.715,0.51
1,100.531,0.29,0.6
0,142.794,0.586,0.405
0,99.702,0.329,0.23
1,101.636,0.421,0.655
1,78.313,0.35,0.562
1,96.457,0.842,0.477
0,80.647,0.554,0.529
1,129.861,0.658,0.512
1,138.566,0.912,0.435
1,101.517,0.0636,0.57
0,103.82,0.299,0.413
1,96.61,0.204,0.367
0,108.152,0.534,0.663
0,141.227,0.28,0.543
1,83.323,0.455,0.585
1,113.338,0.344,0.749
1,105.479,0.336,0.552
1,113.268,0.485,0.594
0,125.198,0.335,0.334
0,131.75,0.42,0.783
1,155.746,0.179,0.52
1,171.511,0.405,0.308
1,94.268,0.216,0.232
1,174.577,0.396,0.591
1,70.38,0.606,0.521
0,135.16,0.384,0.704
0,93.717,0.248,0.659
1,70.329,0.368,0.499
0,113.283,0.766,0.384
0,87.855,0.197,0.0935
1,108.125,0.323,0.624
0,88.951,0.193,0.363
0,120.519,0.19,0.627
0,91.64,0.536,0.342
1,72.428,0.33,0.531
0,73.55,0.23,0.359
1,133.585,0.629,0.554
0,160.947,0.277,0.487
0,103.984,0.408,0.639
0,120.815,0.279,0.387
0,73.42,0.115,0.131
1,105.649,0.296,0.546
0,133.01,0.555,0.358
1,106.068,0.373,0.495
0,110.997,0.396,0.827
0,102.19,0.396,0.564
0,120.572,0.355,0.319
0,122.635,0.114,0.458
0,76.653,0.173,0.141
0,135.28,0.425,0.452
1,93.951,0.45,0.52
1,123.897,0.549,0.691
0,142.284,0.38,0.454
0,75.741,0.107,0.304
0,95.81,0.224,0.151
1,98.17,0.825,0.586
1,105.617,0.358,0.525
0,120.676,0.133,0.371
0,188.221,0.55,0.547
1,131.667,0.23,0.391
1,120.247,0.386,0.74
1,112.154,0.924,0.761
1,94.646,0.595,0.526
0,133.893,0.41,0.36
1,117.706,0.856,0.499
1,103.457,0.627,0.402
0,139.152,0.355,0.308
0,109.845,0.577,0.603
0,90.842,0.216,0.629
1,89.434,0.331,0.318
0,87.171,0.659,0.54
0,78.652,0.473,0.387
1,90.759,0.458,0.65
1,93.343,0.479,0.5
0,120.995,0.36,0.433
0,140.397,0.56,0.505
1,160.636,0.553,0.411
0,111.172,0.988,0.436
0,99.136,0.743,0.587
0,103.389,0.439,0.554
1,80.305,0.41,0.336
1,103.263,0.387,0.324
1,97.453,0.149,0.527
1,153.692,0.325,0.6
1,137.159,0.769,0.594
1,97.544,0.724,0.659
1,85.646,0.304,0.236
1,109.486,0.481,0.637
1,87.256,0.198,0.235
0,102.372,0.534,0.397
0,121.777,0.696,0.466
0,178.158,0.158,0.147
1,111.705,0.753,0.515
0,137.951,0.444,0.675
0,142.67,0.753,0.593
0,95.601,0.723,0.653
0,103.346,0.295,0.472
0,170.27,0.579,0.727
0,68.228,0.195,0.128
0,74.417,0.153,0.198
1,123.323,0.271,0.579
1,102.493,0.0439,0.543
1,110.413,0.429,0.621
1,145.946,0.963,0.675
1,103.058,0.478,0.793
0,97.543,0.407,0.517
0,82.677,0.148,0.268
0,97.331,0.205,0.424
0,112.318,0.382,0.816
1,154.816,0.872,0.334
1,97.972,0.364,0.751
0,175.778,0.237,0.39
0,100.933,0.374,0.464
1,109.567,0.567,0.661
1,155.532,0.796,0.517
1,106.863,0.44,0.652
1,108.462,0.606,0.683
0,127.252,0.503,0.458
1,77.045,0.962,0.514
1,139.461,0.743,0.77
1,134.906,0.627,0.699
0,81.555,0.309,0.467
0,121.31,0.376,0.609
0,94.053,0.371,0.283
0,178.63,0.223,0.342
0,100.094,0.339,0.453
1,85.011,0.199,0.474
0,123.598,0.341,0.544
1,97.015,0.479,0.659
0,112.498,0.57,0.46
1,71.528,0.527,0.602
0,175.603,0.418,0.514
0,153.317,0.838,0.488
0,120.739,0.326,0.703
0,48.292,0.0825,0.163
1,121.411,0.494,0.574
0,120.085,0.0941,0.332
0,121.142,0.235,0.618
1,112.608,0.628,0.717
1,155.687,0.84,0.417
1,107.584,0.337,0.7
0,151.092,0.577,0.644
1,89.574,0.589,0.51
0,71.366,0.172,0.245
0,98.34,0.201,0.172
1,97.471,0.637,0.409
1,75.295,0.774,0.726
0,120.2,0.139,0.576
0,62.68,0.133,0.525
0,91.309,0.742,0.496
0,140.245,0.517,0.571
1,129.093,0.875,0.621
1,93.189,0.278,0.399
1,134.984,0.796,0.536
0,67.854,0.147,0.652
0,138.638,0.0802,0.43
1,123.158,0.271,0.558
1,74.673,0.449,0.471
1,128.194,0.569,0.441
0,76.062,0.278,0.2
0,115.294,0.818,0.602
1,107.401,0.298,0.527
0,118.19,0.162,0.207
1,122.522,0.529,0.716
0,102.479,0.726,0.569
1,112.455,0.329,0.604
1,112.07,0.618,0.579
0,137.929,0.848,0.472
1,120.43,0.589,0.411
1,132.638,0.583,0.518
0,89.849,0.409,0.289
1,126.975,0.661,0.63
1,112.708,0.364,0.639
1,145.193,0.155,0.323
1,108.614,0.628,0.707
0,95.634,0.0886,0.473
1,90.609,0.254,0.604
0,101.223,0.775,0.538
1,160.841,0.783,0.467
1,124.59,0.446,0.632
0,111.003,0.82,0.646
1,73.789,0.277,0.458
0,102.152,0.726,0.692
0,76.466,0.723,0.178
1,109.046,0.386,0.237
0,129.997,0.757,0.482
1,105.711,0.72,0.478
0,119.953,0.472,0.461
0,87.614,0.184,0.233
0,129.996,0.635,0.531
0,78.993,0.0741,0.557
1,147.37,0.821,0.612
0,94.295,0.663,0.615
1,108.5,0.235,0.602
1,83.385,0.114,0.444
1,93.384,0.543,0.479
1,121.988,0.456,0.685
1,116.868,0.496,0.65
1,125.216,0.538,0.492
0,93.492,0.0844,0.24
1,175.223,0.726,0.364
0,86.416,0.498,0.667
0,71.164,0.275,0.369
0,120.105,0.283,0.172
1,100.402,0.877,0.51
0,78.057,0.121,0.173
0,97.238,0.427,0.698
0,142.118,0.121,0.586
1,98.557,0.506,0.555
1,133.624,0.345,0.478
0,134.164,0.854,0.534
1,65.22,0.559,0.656
1,125.836,0.46,0.637
1,107.931,0.256,0.74
1,131.333,0.491,0.53
1,94.823,0.131,0.645
0,114.448,0.498,0.238
1,86.219,0.4,0.218
1,115.252,0.0721,0.35
1,105.902,0.405,0.678
1,139.291,0.679,0.476
1,79.148,0.341,0.563
1,170.765,0.731,0.539
1,136.483,0.516,0.521
0,105.913,0.44,0.539
1,116.181,0.449,0.496
0,100.576,0.283,0.508
0,129.727,0.574,0.606
0,68.19,0.711,0.341
1,184.029,0.767,0.491
1,140.347,0.609,0.605
0,83.725,0.109,0.452
1,110.718,0.32,0.461
0,144.113,0.761,0.551
1,184.1,0.23,0.268
1,78.888,0.811,0.557
0,170.791,0.457,0.295
0,80.275,0.626,0.518
1,72.207,0.415,0.397
1,94.914,0.288,0.48
1,113.129,0.539,0.288
0,92.383,0.193,0.514
1,133.607,0.512,0.66
0,134.51,0.273,0.337
0,99.941,0.161,0.466
0,99.722,0.0812,0.674
1,144.27,0.384,0.515
1,118.042,0.45,0.736
0,134.836,0.318,0.657
1,142.764,0.493,0.766
1,127.342,0.398,0.608
1,114.058,0.628,0.623
0,139.325,0.417,0.613
0,141.835,0.555,0.734
0,119.45,0.275,0.402
0,104.793,0.313,0.337
0,140.181,0.89,0.432
1,123.833,0.897,0.65
1,91.559,0.586,0.318
0,50.719,0.247,0.348
1,123.946,0.555,0.526
1,75.369,0.667,0.517
0,120.312,0.402,0.431
1,95.469,0.577,0.434
1,167.525,0.499,0.424
1,156.78,0.537,0.654
1,125.014,0.597,0.352
1,127.611,0.468,0.739
0,97.011,0.376,0.651
1,84.383,0.827,0.56
0,115.499,0.0633,0.32
1,102.148,0.776,0.655
0,90.092,0.179,0.341
1,115.363,0.383,0.275
0,143.767,0.17,0.229
1,118.521,0.113,0.474
1,173.79,0.383,0.212
0,109.861,0.272,0.33
1,90.495,0.396,0.393
1,133.081,0.413,0.242
0,74.285,0.0978,0.13
0,114.148,0.404,0.488
1,113.345,0.787,0.67
0,110.028,0.773,0.509
0,129.27,0.501,0.504
0,104.116,0.602,0.631
0,94.46,0.131,0.307
1,129.047,0.512,0.398
1,90.318,0.338,0.406
1,128.879,0.908,0.643
0,106.037,0.427,0.449
1,95.254,0.505,0.378
0,110.24,0.105,0.656
0,110.703,0.593,0.499
1,113.258,0.488,0.763
1,121.315,0.285,0.551
1,84.287,0.571,0.617
1,103.742,0.484,0.378
0,108.857,0.43,0.459
0,69.566,0.192,0.0729
0,110.18,0.377,0.47
0,81.708,0.229,0.244
0,139.165,0.221,0.432
0,88.988,0.207,0.28
0,133.089,0.542,0.743
0,113.403,0.456,0.495
0,99.29,0.755,0.379
1,125.372,0.687,0.592
1,95.214,0.77,0.78
1,169.68,0.292,0.374
0,145.758,0.377,0.284
0,172.185,0.201,0.113
0,80.381,0.295,0.385
0,125.518,0.369,0.438
0,99.0,0.573,0.457
0,117.114,0.594,0.519
1,92.092,0.333,0.243
0,96.828,0.661,0.581
0,175.226,0.148,0.377
0,93.418,0.385,0.223
1,76.559,0.55,0.317
0,83.56,0.38,0.149
0,86.429,0.236,0.231
0,128.785,0.461,0.521
0,68.053,0.269,0.438
0,124.839,0.649,0.596
0,116.612,0.19,0.395
1,95.116,0.417,0.524
1,130.91,0.797,0.346
0,78.633,0.312,0.414
0,116.755,0.391,0.549
1,146.989,0.733,0.593
0,111.234,0.0525,0.306
1,151.415,0.792,0.733
0,140.621,0.542,0.66
0,78.591,0.235,0.34
1,91.994,0.77,0.581
1,99.159,0.541,0.595
0,73.007,0.507,0.586
0,151.266,0.479,0.549
1,110.57,0.536,0.561
0,108.404,0.291,0.572
0,111.951,0.589,0.634
1,108.566,0.166,0.426
1,79.327,0.503,0.339
1,116.378,0.446,0.289
1,105.38,0.411,0.841
0,122.868,0.554,0.413
0,121.373,0.56,0.552
1,113.04,0.333,0.795
0,113.287,0.651,0.569
0,106.009,0.322,0.383
1,74.618,0.37,0.373
0,113.898,0.577,0.468
1,107.453,0.615,0.572
1,82.49,0.57,0.541
0,133.717,0.796,0.656
0,96.232,0.802,0.641
1,78.766,0.333,0.275
0,65.91,0.127,0.238
1,115.797,0.382,0.725
0,97.715,0.0441,0.244
0,66.283,0.712,0.287
1,154.092,0.536,0.444
1,131.918,0.784,0.54
1,124.496,0.378,0.503
0,138.383,0.26,0.655
1,66.436,0.72,0.361
1,131.821,0.45,0.471
1,167.12,0.451,0.554
1,113.652,0.264,0.79
0,98.469,0.664,0.556
0,75.918,0.0962,0.207
1,122.203,0.484,0.503
1,84.285,0.124,0.274
0,154.154,0.492,0.402
1,144.376,0.716,0.72
0,94.542,0.714,0.604
0,61.002,0.122,0.0653
1,76.04,0.822,0.573
1,121.235,0.291,0.432
1,73.191,0.432,0.221
1,137.789,0.803,0.462
1,131.041,0.667,0.552
0,129.754,0.896,0.313
1,145.378,0.826,0.522
1,85.561,0.481,0.308
1,138.02,0.706,0.737
1,163.999,0.872,0.397
0,110.497,0.33,0.404
1,163.464,0.474,0.338
1,122.23,0.641,0.756
0,142.663,0.605,0.697
1,94.384,0.867,0.528
0,132.819,0.255,0.606
1,189.851,0.561,0.526
0,132.133,0.0844,0.451
1,151.605,0.83,0.371
1,132.878,0.46,0.461
1,129.355,0.674,0.634
1,86.789,0.285,0.372
1,132.966,0.737,0.59
1,124.327,0.482,0.605
1,137.757,0.57,0.595
1,116.543,0.338,0.396
1,102.11,0.28,0.582
0,84.856,0.145,0.334
0,138.382,0.192,0.252
1,100.809,0.624,0.607
1,109.12,0.255,0.75
1,103.283,0.31,0.283
1,77.679,0.161,0.297
1,92.808,0.553,0.309
0,131.463,0.583,0.757
0,134.812,0.262,0.384
1,150.17,0.263,0.341
1,90.301,0.297,0.53
0,87.62,0.263,0.126
1,118.394,0.656,0.763
0,85.936,0.189,0.264
1,160.547,0.801,0.458
0,110.54,0.386,0.472
1,177.373,0.635,0.63
1,87.498,0.894,0.745
1,128.853,0.451,0.738
0,88.267,0.405,0.591
0,171.913,0.322,0.447
1,123.298,0.409,0.735
0,78.684,0.321,0.211
0,78.242,0.229,0.576
1,130.267,0.0643,0.278
0,130.537,0.877,0.677
0,81.644,0.5,0.482
0,96.949,0.158,0.478
0,139.73,0.182,0.482
0,139.07,0.392,0.585
1,118.445,0.65,0.575
1,90.348,0.473,0.259
1,105.821,0.796,0.428
1,138.797,0.518,0.513
0,102.295,0.464,0.559
1,93.017,0.488,0.439
1,130.53,0.791,0.445
1,128.348,0.425,0.677
0,138.997,0.461,0.346
1,103.079,0.475,0.375
1,113.491,0.433,0.784
0,118.6,0.193,0.798
1,110.408,0.378,0.683
0,89.256,0.245,0.404
0,123.401,0.79,0.457
0,143.716,0.245,0.461
1,171.842,0.805,0.223
1,135.309,0.892,0.651
0,85.933,0.312,0.323
0,150.442,0.459,0.641
0,178.098,0.365,0.205
1,135.071,0.783,0.563
1,114.984,0.473,0.667
1,111.676,0.651,0.64
1,118.756,0.465,0.641
0,79.881,0.274,0.426
0,84.716,0.619,0.352
0,125.602,0.43,0.718
0,69.371,0.0676,0.194
1,100.435,0.239,0.596
1,123.002,0.508,0.712
1,131.412,0.775,0.41
1,75.173,0.524,0.421
1,130.388,0.515,0.633
1,122.455,0.675,0.451
0,109.322,0.531,0.379
0,122.234,0.767,0.416
0,96.455,0.306,0.478
1,148.319,0.679,0.601
1,99.146,0.79,0.634
0,94.35,0.346,0.496
0,95.796,0.237,0.752
1,173.629,0.337,0.539
0,147.313,0.202,0.619
0,93.167,0.211,0.397
0,98.432,0.163,0.625
0,113.831,0.4,0.221
1,87.497,0.219,0.334
1,92.649,0.896,0.583
1,129.007,0.34,0.785
0,115.706,0.319,0.67
1,125.482,0.341,0.322
0,109.446,0.201,0.445
0,108.068,0.595,0.664
1,106.824,0.422,0.423
1,140.475,0.783,0.628
1,133.601,0.426,0.47
1,115.77,0.498,0.725
1,123.667,0.628,0.744
1,93.521,0.406,0.271
1,101.593,0.706,0.489
1,88.334,0.387,0.493
0,135.936,0.833,0.699
1,112.194,0.775,0.513
0,84.623,0.68,0.505
1,129.253,0.662,0.553
1,117.31,0.496,0.734
1,137.674,0.832,0.669
1,171.177,0.905,0.468
1,103.154,0.493,0.478
1,113.968,0.545,0.647
1,98.851,0.725,0.545
0,91.197,0.926,0.463
0,163.928,0.138,0.628
1,119.129,0.616,0.639
1,107.692,0.167,0.616
0,107.092,0.633,0.352
1,122.745,0.897,0.488
0,124.11,0.535,0.453
1,79.964,0.279,0.417
0,97.105,0.56,0.624
1,147.819,0.666,0.705
0,107.038,0.563,0.664
0,132.1,0.268,0.626
1,79.957,0.31,0.211
0,114.002,0.663,0.558
1,94.881,0.234,0.318
1,82.19,0.194,0.511
1,143.612,0.654,0.535
0,113.129,0.104,0.578
1,143.739,0.644,0.576
1,126.099,0.334,0.746
1,91.126,0.29,0.352
0,137.47,0.115,0.307
0,145.356,0.425,0.732
0,120.105,0.283,0.172
0,84.441,0.115,0.66
0,77.424,0.161,0.227
1,154.347,0.702,0.643
0,87.941,0.729,0.567
1,100.521,0.383,0.564
1,73.019,0.722,0.344
1,103.818,0.306,0.615
0,133.51,0.547,0.791
0,138.149,0.349,0.356
0,182.297,0.185,0.38
0,67.428,0.127,0.0609
1,91.17,0.586,0.59
0,111.558,0.0869,0.477
0,105.527,0.165,0.579
1,125.495,0.44,0.638
1,168.059,0.61,0.554
1,108.211,0.31,0.665
0,112.871,0.269,0.344
1,94.136,0.284,0.523
1,93.013,0.353,0.449
1,103.906,0.446,0.401
1,134.98,0.525,0.395
0,84.138,0.273,0.137
0,124.758,0.91,0.54
1,143.988,0.728,0.289
1,134.809,0.615,0.527
0,102.262,0.319,0.536
1,80.474,0.516,0.545
1,88.85,0.151,0.285
1,106.766,0.363,0.663
0,134.321,0.837,0.413
1,123.89,0.626,0.671
0,82.55,0.417,0.516
0,82.657,0.177,0.199
1,120.892,0.407,0.419
0,92.649,0.389,0.227
0,112.98,0.253,0.504
1,124.016,0.414,0.587
1,145.384,0.863,0.773
1,126.783,0.837,0.612
0,94.201,0.386,0.322
1,123.268,0.525,0.64
0,105.123,0.687,0.634
0,83.543,0.333,0.294
0,88.926,0.718,0.681
0,82.894,0.876,0.739
1,123.713,0.753,0.501
0,130.467,0.928,0.524
1,96.812,0.663,0.711
1,107.458,0.724,0.674
1,169.003,0.301,0.315
0,121.991,0.334,0.448
1,84.514,0.21,0.398
0,92.315,0.252,0.29
1,163.364,0.471,0.583
1,98.824,0.713,0.483
1,144.613,0.607,0.6
1,123.677,0.468,0.89
0,107.897,0.253,0.466
1,136.458,0.694,0.607
0,113.396,0.464,0.573
0,104.402,0.402,0.549
0,100.705,0.266,0.669
0,88.064,0.787,0.37
1,128.272,0.639,0.719
0,129.212,0.345,0.481
1,80.689,0.625,0.283
1,129.011,0.728,0.572
0,133.772,0.637,0.546
0,154.348,0.701,0.451
0,112.377,0.507,0.549
0,113.918,0.492,0.699
0,79.685,0.347,0.486
0,107.496,0.898,0.281
0,128.629,0.298,0.327
1,117.09,0.615,0.534
1,97.593,0.955,0.746
1,137.901,0.439,0.6
0,109.757,0.331,0.512
1,129.654,0.476,0.347
0,175.286,0.297,0.261
0,138.878,0.659,0.555
1,145.945,0.194,0.476
0,81.008,0.126,0.195
0,107.052,0.403,0.345
0,93.288,0.435,0.39
0,106.121,0.657,0.846
1,110.611,0.213,0.401
0,114.103,0.153,0.461
1,124.231,0.394,0.535
0,95.529,0.491,0.542
1,89.776,0.821,0.54
1,103.064,0.492,0.542
1,121.891,0.489,0.584
0,88.592,0.289,0.515
0,98.837,0.547,0.506
0,88.505,0.303,0.599
1,89.093,0.445,0.432
1,140.271,0.6,0.515
1,122.096,0.547,0.418
1,132.951,0.892,0.698
1,71.917,0.565,0.473
1,130.277,0.614,0.538
0,175.433,0.111,0.166
0,102.766,0.199,0.62
0,145.764,0.45,0.336
1,144.955,0.712,0.65
1,102.752,0.37,0.259
1,123.651,0.74,0.675
0,79.603,0.178,0.295
0,95.814,0.618,0.183
1,95.461,0.597,0.532
0,54.181,0.216,0.259
0,144.595,0.194,0.51
0,165.099,0.229,0.406
0,110.833,0.414,0.445
1,91.404,0.731,0.567
1,137.642,0.346,0.846
1,81.144,0.842,0.618
0,79.337,0.517,0.184
1,81.023,0.354,0.642
0,121.22,0.0804,0.218
0,133.026,0.577,0.709
1,114.117,0.749,0.716
1,109.827,0.576,0.553
0,114.99,0.422,0.742
1,104.566,0.418,0.572
1,113.698,0.525,0.684
1,129.909,0.362,0.396
1,58.382,0.355,0.408
1,145.188,0.477,0.734
1,143.842,0.562,0.375
1,166.705,0.455,0.231
1,131.477,0.677,0.537
1,76.464,0.321,0.35
1,165.418,0.986,0.422
1,163.005,0.64,0.61
0,119.296,0.477,0.693
0,103.161,0.437,0.703
0,113.047,0.207,0.512
